"","Mouse.Name","Mouse","Genotype","Weight.Value","Colony.Prefix","Colony.Name","Cohort.Name","Pipeline","Gene.Name","Gender","Birth.Date","Assay.Date","Age.In.Weeks","X","X.1","Blood.Volume","Anaesthetic","Sodium","K","Cl","Gluc","Trigs","Chol","Hdl","Ldl","Nefac","Glyc","Frct","Amy","Tp","Alb","Ca","Phos","Iron","Ast","Alp","Alt","Creat","Urea","Tbilc","Ck","Mg","Lih","Comments","Hitachi.Cup","T4","Insulin","Insulin.Assay.Date","Full.Strain","Core.Strain","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","Sodium_added"
"134","MAYP50.2h","M00886844","+/+",31.8,"MAYP","Atg16l1 Knockout 1 EPD0102_2_A02","B6N Mouse GP 20110728","Mouse GP","Atg16l1","Female","26-Jul-11","17-Nov-11",16.3,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139.8,4.4,104.5,28.83,0.75,4.06,2.71,0.93,0.419,185.4,194.59,554.9,45.8,24.74,2.26,2.85,41,348.8,151.4,278,8.8,7.4,2,230.8,0.91,"LIP: Normal    ICT: Normal    HEM: Normal","Haemolyzed + ",18944,7.2,0.27,"16-Dec-11","C57BL/6N(16.40625%);C57BL/6NTac(83.59375%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139.8
"135","MAYP50.2e","M00886841","+/+",28,"MAYP","Atg16l1 Knockout 1 EPD0102_2_A02","B6N Mouse GP 20110728","Mouse GP","Atg16l1","Female","26-Jul-11","17-Nov-11",16.3,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.5,3.2,104.6,17.64,0.32,4.35,2.92,1.02,0.348,151.5,200.4,530.8,51.3,26.64,2.36,2.1,36.9,376.3,123.5,272.9,8.3,6.6,1.7,609.3,0.8,"LIP: Normal    ICT: Normal    HEM: Normal","",18924,8.2,0.26,"16-Dec-11","C57BL/6N(16.40625%);C57BL/6NTac(83.59375%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.5
"136","MAYP50.2f","M00886842","+/+",29.7,"MAYP","Atg16l1 Knockout 1 EPD0102_2_A02","B6N Mouse GP 20110728","Mouse GP","Atg16l1","Female","26-Jul-11","17-Nov-11",16.3,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139.4,4,104.1,22.06,0.46,4.71,3.07,1.14,0.292,118.4,191.69,822.1,48.2,25.81,2.31,2.35,34.8,277.3,173.3,204.9,9.8,8.1,2.1,396.5,0.85,"LIP: Normal    ICT: Normal    HEM: Normal","",18917,6.9,0.46,"16-Dec-11","C57BL/6N(16.40625%);C57BL/6NTac(83.59375%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139.4
"137","MCQW37.1e","M00890802","+/+",33.2,"MCQW","Cox6a1 Knockout EPD0412_2_C09","B6N Mouse GP 20110728","Mouse GP","Cox6a1","Female","30-Jul-11","17-Nov-11",15.7,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139.3,4.3,103.8,25.52,0.52,4.4,3.01,0.94,0.294,130.1,188.79,551,47.5,25.83,2.26,2.52,24.5,167,125.8,112.9,9.6,8.3,1.4,592.4,0.94,"LIP: Normal    ICT: Normal    HEM: Normal","",18905,7.6,0.86,"16-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139.3
"138","MCQW38.1g","M00890809","+/+",37.5,"MCQW","Cox6a1 Knockout EPD0412_2_C09","B6N Mouse GP 20110728","Mouse GP","Cox6a1","Female","30-Jul-11","17-Nov-11",15.7,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",138.9,4.2,102.1,26.73,0.78,5.01,3.03,1.35,0.44,157.6,197.5,611.6,50.6,26.88,2.34,2.57,45.3,361.4,168.9,248,9.3,5.6,2.3,220.1,1.02,"LIP: Normal    ICT: Normal    HEM: Normal","",18739,8.1,1.02,"16-Dec-11","C57BL/6N(18.75%);C57BL/6NTac(81.25%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",138.9
"139","MDGH16.1e","M00884278","+/+",29.6,"MDGH","Tnik Knockout 2 EPD0615_3_A04","B6N Mouse GP 20110728","Mouse GP","Tnik","Female","28-Jul-11","17-Nov-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139.7,4.5,103.6,27.5,1.05,4.75,2.89,1.29,0.622,208.5,191.69,580.6,46.9,25.42,2.28,2.62,38.2,398.5,205.2,254.4,9.1,6.4,2.9,548.8,0.89,"LIP: Normal    ICT: Normal    HEM: Normal","",18921,7.2,0.27,"16-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139.7
"140","MDGH16.1h","M00884281","+/+",32.4,"MDGH","Tnik Knockout 2 EPD0615_3_A04","B6N Mouse GP 20110728","Mouse GP","Tnik","Female","28-Jul-11","17-Nov-11",16,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140.4,4.1,104.3,27.24,0.91,5.89,3.34,1.82,0.576,187,194.59,583.1,49.5,26.65,2.37,2.72,51,483.7,182,340.1,11,7.3,2.3,279.1,0.87,"LIP: Normal    ICT: Normal    HEM: Normal","",18927,8.7,0.32,"16-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140.4
"141","MCWG25.2h","M00895085","+/+",33.4,"MCWG","Rqcd1 Knockout 1 EPD0156_3_A07","B6N Mouse GP 20110805","Mouse GP","Rqcd1","Female","04-Aug-11","24-Nov-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.3,4.1,105,21.39,1.02,4.67,3.06,1.05,0.65,250.3,180.86,639.6,48.7,26.28,2.34,2.52,32.3,350.7,150.9,247.2,7.7,7.6,2.3,300.2,0.96,"LIP: Normal    ICT: Normal    HEM: Normal","",19045,6.5,0.22,"09-Jan-12","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.3
"142","MCWG25.2g","M00892722","+/+",35.1,"MCWG","Rqcd1 Knockout 1 EPD0156_3_A07","B6N Mouse GP 20110805","Mouse GP","Rqcd1","Female","04-Aug-11","24-Nov-11",16,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.1,4.4,103,20.95,0.58,4.9,3.12,1.18,0.533,212.8,209.8,633,52.8,27.99,2.35,2.22,40.6,509.6,173.2,519.9,9.3,8,2.6,218.8,0.9,"LIP: Normal    ICT: Normal    HEM: Normal","",19046,6.5,0.81,"09-Jan-12","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.1
"143","MCWG25.2d","M00892719","+/+",34.4,"MCWG","Rqcd1 Knockout 1 EPD0156_3_A07","B6N Mouse GP 20110805","Mouse GP","Rqcd1","Female","04-Aug-11","24-Nov-11",16,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142,3.7,104.5,21.63,0.5,4.53,2.78,1.14,0.387,166,183.75,574.6,47.9,26.46,2.32,2.13,31.8,251.9,168.4,178.6,9.2,10.1,2.1,154.1,0.87,"LIP: Normal    ICT: Normal    HEM: Normal","",19048,5.7,1.34,"09-Jan-12","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142
"144","MCWG22.3d","M00892679","+/+",33.8,"MCWG","Rqcd1 Knockout 1 EPD0156_3_A07","B6N Mouse GP 20110805","Mouse GP","Rqcd1","Female","05-Aug-11","24-Nov-11",15.9,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.3,3.6,102.9,21.13,0.42,3.92,2.7,0.78,0.471,220.3,189.54,631.9,48.3,27.44,2.29,2,32.2,314.7,151.8,207.3,8.1,7.2,2.3,224.8,0.91,"LIP: Normal    ICT: Normal    HEM: Normal","",19041,8.5,0.46,"09-Jan-12","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.3
"145","MCWG19.3e","M00892673","+/+",34.1,"MCWG","Rqcd1 Knockout 1 EPD0156_3_A07","B6N Mouse GP 20110805","Mouse GP","Rqcd1","Female","05-Aug-11","24-Nov-11",15.9,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",138.9,4.5,103.3,22.71,0.44,4.33,2.79,1.04,0.254,129.6,198.22,578.2,48,26.85,2.27,2.45,40.7,358.4,133,296.6,8.3,7.2,2.3,103.7,0.87,"LIP: Normal    ICT: Normal    HEM: Normal","",19028,7.9,0.49,"09-Jan-12","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",138.9
"146","MCWG22.3j","M00892685","+/+",33.1,"MCWG","Rqcd1 Knockout 1 EPD0156_3_A07","B6N Mouse GP 20110805","Mouse GP","Rqcd1","Female","05-Aug-11","24-Nov-11",15.9,NA,NA,700,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140.6,4,104.9,25.71,0.57,4.52,2.95,1.08,0.392,160.3,186.65,503.9,47.9,25.89,2.3,2.42,34.9,297.4,183.2,185.8,8.8,6.2,2.7,503,0.79,"LIP: Normal    ICT: Normal    HEM: Normal","",18950,8.2,0.38,"09-Jan-12","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140.6
"147","MCWG19.3g","M00892675","+/+",39.3,"MCWG","Rqcd1 Knockout 1 EPD0156_3_A07","B6N Mouse GP 20110805","Mouse GP","Rqcd1","Female","05-Aug-11","24-Nov-11",15.9,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.1,3.9,104.7,22.58,0.56,5.48,3.35,1.41,0.368,159.4,189.54,591.1,49.4,27.59,2.29,2.34,31.9,281.5,159.8,200.4,10.2,8.1,2.1,126.8,0.83,"LIP: Normal    ICT: Normal    HEM: Normal","",19029,8.8,0.86,"09-Jan-12","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.1
"148","MCWG22.3e","M00892680","+/+",36.9,"MCWG","Rqcd1 Knockout 1 EPD0156_3_A07","B6N Mouse GP 20110805","Mouse GP","Rqcd1","Female","05-Aug-11","24-Nov-11",15.9,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",138.5,4.7,101.3,25.4,0.85,5.56,3.41,1.38,0.484,193.9,201.12,597,50.8,27.52,2.37,2.61,40.2,261.1,215.4,242.2,9.9,7.3,2.9,167.1,0.91,"LIP: Normal    ICT: Normal    HEM: Normal","",18956,7.8,0.69,"09-Jan-12","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",138.5
"149","MAYP48.3h","M00896159","+/+",33.8,"MAYP","Atg16l1 Knockout 1 EPD0102_2_A02","B6N Mouse GP 20110807","Mouse GP","Atg16l1","Female","08-Aug-11","28-Nov-11",16,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",148,3.2,110.2,12.47,0.59,6.51,3.94,1.87,0.612,167,221.2,659.8,52.7,28.98,2.42,2.42,44.3,343.6,202,309.3,10.6,7.4,2.6,148.6,0.87,"LIP: Normal    ICT: Normal    HEM: Normal","",18960,7,2.36,"16-Dec-11","C57BL/6N(15.625%);C57BL/6NTac(84.375%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",148
"150","MAYP48.3i","M00896160","+/+",34.5,"MAYP","Atg16l1 Knockout 1 EPD0102_2_A02","B6N Mouse GP 20110807","Mouse GP","Atg16l1","Female","08-Aug-11","28-Nov-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",147.4,3.6,109.4,16.18,0.43,4.9,3.23,1.16,0.532,157.6,224.36,599.1,50.4,27.48,2.36,2.4,39.8,278.4,162.2,201.2,9,7.9,2.1,302.9,0.89,"LIP: Normal    ICT: Normal    HEM: Normal","",18833,7.2,1.11,"16-Dec-11","C57BL/6N(15.625%);C57BL/6NTac(84.375%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",147.4
"151","MAYP52.2e","M00902558","+/+",33.7,"MAYP","Atg16l1 Knockout 1 EPD0102_2_A02","B6N Mouse GP 20110807","Mouse GP","Atg16l1","Female","12-Aug-11","28-Nov-11",15.4,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144,3.8,105.8,25.08,0.72,4.88,3.06,1.28,0.542,195.5,221.2,638.3,48.2,27.74,2.33,2.37,49.2,354.6,182.9,245.6,8.8,7.4,2,212.2,0.87,"LIP: Normal    ICT: Normal    HEM: Normal","",18133,5.9,0.52,"16-Dec-11","C57BL/6N(9.375%);C57BL/6NTac(90.625%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144
"152","MAYP52.2f","M00902559","+/+",32.4,"MAYP","Atg16l1 Knockout 1 EPD0102_2_A02","B6N Mouse GP 20110807","Mouse GP","Atg16l1","Female","12-Aug-11","28-Nov-11",15.4,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.4,3.7,107.2,21.23,0.44,4.2,2.87,0.88,0.434,145.1,214.88,600.5,46.9,27.07,2.33,2.44,39.4,215.4,137.5,156,10.4,8.9,1.8,286.6,0.93,"LIP: Normal    ICT: Normal    HEM: Normal","",18877,6,0.47,"16-Dec-11","C57BL/6N(9.375%);C57BL/6NTac(90.625%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.4
"153","MDGP28.1d","M00900331","+/+",35,"MDGP","Oas1g tm3e(KOMP)Wtsi EPD0568_1_A05","B6N Mouse GP 20110807","Mouse GP","Oas1g","Female","09-Aug-11","28-Nov-11",15.9,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.6,3.5,107.1,19.14,0.39,4.55,3.01,1.13,0.39,171.1,218.04,630.3,48.1,27.1,2.3,2.22,32,290.6,120.4,187.9,11.1,9.8,2,495.7,0.79,"LIP: Normal    ICT: Normal    HEM: Normal","",18607,6.6,0.66,"16-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.6
"154","MDGP28.1f","M00900333","+/+",33.5,"MDGP","Oas1g tm3e(KOMP)Wtsi EPD0568_1_A05","B6N Mouse GP 20110807","Mouse GP","Oas1g","Female","09-Aug-11","28-Nov-11",15.9,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.3,3.6,105.1,20.2,0.51,4.74,3.11,1.16,0.474,188.7,214.88,588.7,46.8,26.24,2.25,2.19,39.2,199.3,131.5,163.3,8.3,8.4,1.8,66.2,0.77,"LIP: Normal    ICT: Normal    HEM: Normal","",18928,6.5,0.55,"16-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.3
"155","MDGP28.1g","M00900334","+/+",29.1,"MDGP","Oas1g tm3e(KOMP)Wtsi EPD0568_1_A05","B6N Mouse GP 20110807","Mouse GP","Oas1g","Female","09-Aug-11","28-Nov-11",15.9,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.7,3.6,107.3,22.08,0.53,3.34,2.34,0.7,0.475,203.5,199.08,603.9,42.6,24.29,2.26,2.3,29.7,71.6,119.1,36.3,8.7,7.4,1.8,41.1,0.82,"LIP: Normal    ICT: Normal    HEM: Normal","",17804,5.7,0.53,"16-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.7
"156","MDGP28.1h","M00900335","+/+",31.1,"MDGP","Oas1g tm3e(KOMP)Wtsi EPD0568_1_A05","B6N Mouse GP 20110807","Mouse GP","Oas1g","Female","09-Aug-11","28-Nov-11",15.9,NA,NA,700,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.1,3.4,105.9,23.81,0.55,4.65,3.09,1.11,0.508,189.2,205.4,639.3,47,26.16,2.31,2.02,37.1,330.4,127.7,227,8.9,7.5,1.7,183,0.82,"LIP: Normal    ICT: Normal    HEM: Normal","",19002,6.5,0.46,"16-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.1
"157","MDLW20.1i","M00904779","+/+",35.8,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Female","17-Aug-11","06-Dec-11",15.9,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140.5,3.9,105.8,24.41,0.53,6.03,3.69,1.54,0.484,203.1,212.58,565.6,54.4,28.33,2.36,2.33,35.5,516.6,179.2,364.1,9.7,6.2,2.2,566.6,0.89,"LIP: Normal    ICT: Normal    HEM: Normal","",19091,6.8,0.32,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140.5
"158","MDLW20.1k","M00904781","+/+",34.8,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Female","17-Aug-11","06-Dec-11",15.9,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.6,3.9,108.3,27.16,0.54,5.07,3.2,1.3,0.381,144.2,169.49,515.9,47.7,24.51,2.33,2.42,36.6,336.4,141.2,307.5,10.1,6.1,1.5,85.6,0.88,"LIP: Normal    ICT: Normal    HEM: Normal","",18970,6.2,0.32,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.6
"159","MDLW20.1h","M00904778","+/+",36.1,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Female","17-Aug-11","06-Dec-11",15.9,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.2,4.2,108.2,25.81,0.59,3.79,2.55,0.85,0.431,187.6,180.98,549.7,47.7,26.08,2.29,2.44,39.2,235.5,154.6,155.3,10.3,7.4,2,106.3,0.83,"LIP: Normal    ICT: Normal    HEM: Normal","",19110,5.7,1.13,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.2
"160","MDLW19.1e","M00906031","+/+",31.8,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Female","20-Aug-11","06-Dec-11",15.4,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.9,3.7,109.7,21.43,0.54,4.66,3.06,1.04,0.314,158.3,198.22,579.3,49.2,26.35,2.31,2.11,36.2,149.8,136.4,80.8,9.2,6.9,1.5,270.6,0.81,"LIP: TestTemplate not performed    ICT: TestTemplate not performed    HEM: TestTemplate not performed","",19076,NA,0.81,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.9
"161","MDLW19.1f","M00906032","+/+",29.7,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Female","20-Aug-11","06-Dec-11",15.4,NA,NA,700,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.3,3.9,108.3,22.72,0.97,3.92,2.73,0.86,0.33,149.9,183.86,517.3,48,25.13,2.26,2.14,26.7,127.2,132.4,66,10.9,7.7,2.1,441.6,0.79,"LIP: TestTemplate not performed    ICT: TestTemplate not performed    HEM: TestTemplate not performed","",19111,5.6,0.38,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.3
"162","MDLW19.1h","M00906034","+/+",33.9,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Female","20-Aug-11","06-Dec-11",15.4,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.6,4.4,107.8,25.28,0.57,5.86,3.67,1.49,0.231,125.2,195.35,548.5,49.9,26.3,2.33,2.46,46.8,289.7,152.5,207.7,9.8,7,2.2,390.1,0.9,"LIP: Normal    ICT: Normal    HEM: Normal","",19070,7.9,0.89,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.6
"163","MDLW19.1g","M00906033","+/+",32.3,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Female","20-Aug-11","06-Dec-11",15.4,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.5,4.2,110.4,24.62,0.5,4.71,3.15,1.03,0.297,160.8,201.09,549.8,50.8,27.76,2.31,2.41,37.1,186.5,168.1,131.6,10,7.5,1.9,309.8,0.81,"LIP: Normal    ICT: Normal    HEM: Normal","",19044,6.9,0.65,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.5
"164","MCKK58.1f","M00908770","+/+",34.7,"MCKK","Lsm11 Knockout 1 EPD0050_1_E07","B6N Mouse GP 20110825","Mouse GP","Lsm11","Female","23-Aug-11","14-Dec-11",16.1,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145.1,4.3,106.2,22.29,0.8,4.4,2.78,1.18,0.583,204.8,198.23,695.1,50,27.22,2.29,2.92,31.7,190.2,208.7,132.5,8.5,7.2,2.2,391.8,0.8,"LIP: Normal    ICT: Normal    HEM: Normal","",19185,7.8,0.88,"20-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145.1
"165","MCKK58.1h","M00908772","+/+",35.3,"MCKK","Lsm11 Knockout 1 EPD0050_1_E07","B6N Mouse GP 20110825","Mouse GP","Lsm11","Female","23-Aug-11","14-Dec-11",16.1,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.9,4.7,106.7,25.87,0.97,3.81,2.53,0.89,0.778,263.7,201.14,676.9,50.1,28.2,2.27,3.06,36.6,181.5,181.3,160.8,8.7,6.3,2.1,124.8,0.92,"LIP: Normal    ICT: Normal    HEM: Normal","",19204,8.9,0.58,"20-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.9
"166","MCKK60.1e","M00910216","+/+",36.7,"MCKK","Lsm11 Knockout 1 EPD0050_1_E07","B6N Mouse GP 20110825","Mouse GP","Lsm11","Female","25-Aug-11","14-Dec-11",15.9,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",NA,NA,NA,32.17,1.67,3.87,2.52,0.95,NA,NA,192.4,NA,50.1,NA,NA,NA,NA,NA,NA,147.6,NA,NA,2.4,430.4,NA,"","insufficient volume left for other tests as original sample was contaminated",19167,NA,0.42,"20-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",-2
"167","MCKK58.1e","M00908769","+/+",34.9,"MCKK","Lsm11 Knockout 1 EPD0050_1_E07","B6N Mouse GP 20110825","Mouse GP","Lsm11","Female","23-Aug-11","14-Dec-11",16.1,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145.4,3.8,107.7,21.72,0.66,3.78,2.45,1.02,0.416,168.7,186.57,842.6,48.7,26.76,2.32,2.92,30.4,180.4,191.1,118.5,8.1,8.1,1.6,131.9,0.77,"LIP: Normal    ICT: Normal    HEM: Normal","",19211,5.6,0.69,"20-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145.4
"168","MDKZ13.1i","M00905110","+/+",31.1,"MDKZ","Slc25a4 Knockout 1 EPD0369_5_A05 #2","B6N Mouse GP 20110825","Mouse GP","Slc25a4","Female","25-Aug-11","14-Dec-11",15.9,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.2,4.6,108.1,23.32,1.03,4.85,3.11,1.25,0.775,288.9,206.98,651.3,51.1,26.96,2.28,3.19,23.9,355,128.2,318.5,9.4,9,2,172.5,0.91,"LIP: Normal    ICT: Normal    HEM: Normal","",19176,6.4,0.41,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.2
"169","MDKZ13.1h","M00905109","+/+",41.9,"MDKZ","Slc25a4 Knockout 1 EPD0369_5_A05 #2","B6N Mouse GP 20110825","Mouse GP","Slc25a4","Female","25-Aug-11","14-Dec-11",15.9,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.3,4.6,105.2,25.69,0.84,6.56,3.7,2.07,0.621,215.3,189.48,662,54.1,27.84,2.34,2.78,36.7,547.8,156.9,394.8,9.2,6.7,2.2,383.7,0.92,"LIP: Normal    ICT: Normal    HEM: Normal","",19144,7.8,1.08,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.3
"170","MDKZ13.1e","M00905106","+/+",30.9,"MDKZ","Slc25a4 Knockout 1 EPD0369_5_A05 #2","B6N Mouse GP 20110825","Mouse GP","Slc25a4","Female","25-Aug-11","14-Dec-11",15.9,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143,4.1,106,26.41,1.11,4.75,2.94,1.32,0.498,140.9,195.31,637.8,50,26.87,2.28,2.84,31.8,190.5,169.8,121.6,8.7,7.5,1.9,86.4,0.92,"LIP: Normal    ICT: Normal    HEM: Normal","",19214,8.3,0.4,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143
"171","MDKZ13.1d","M00905105","+/+",31.5,"MDKZ","Slc25a4 Knockout 1 EPD0369_5_A05 #2","B6N Mouse GP 20110825","Mouse GP","Slc25a4","Female","25-Aug-11","14-Dec-11",15.9,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.1,4.8,105.7,20.82,1.19,6.15,3.43,2.03,0.669,251.9,195.31,668.2,54.9,28.16,2.36,2.82,30,611.7,171.1,490.2,10.2,8.4,2.6,209.5,0.99,"LIP: Normal    ICT: Normal    HEM: Normal","",19223,7,0.47,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.1
"172","MCGY45.1g","M00915332","+/+",31,"MCGY","Copg Knockout First EPD0102_1_D08","B6N Mouse GP 20110829","Mouse GP","Copg","Female","29-Aug-11","19-Dec-11",16,NA,NA,700,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.8,3.9,108.4,21.45,0.63,4.14,2.7,0.85,0.326,200,177.82,617.7,47.9,27.01,2.26,2.53,33.1,166.8,131.1,100.6,10.5,6.8,1.7,65,0.75,"LIP: Normal    ICT: Normal    HEM: Normal","",19238,8.5,0.51,"28-Feb-12","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.8
