Colony Prefix,Colony Name,Strain,Cohort Name,Pipeline,Gene Name,Mouse Name,Litter,Mouse,Genotype,Gender,Birth Date,Assay Date,Age In Weeks,Pil Holder,Weight,Nose To Tail Base Length,Bone Mineral Density,Bone Mineral Content,Bone Area,Lean Mass,Fat Mass,Est Total Tissue Mass,Fat Percentage Estimate,Full Strain,Core Strain
MBAX,Spnb2 Knockout First EPD0065_1_F10,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090424,Mouse GP,Spnb2,MBAX29.3g,MBAX29,M00254180,+/+,Female,24-Apr-09,29-Jul-09,13.7,,31,10.4,0.0536,0.4935,9.21,19.84,11.19,31.03,36.05,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNY,Slc35f1 Kncokout First EPD0085_2_F07,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090424,Mouse GP,Slc35f1,MBNY39.1b,MBNY39,M00250098,+/+,Female,24-Apr-09,29-Jul-09,13.7,,32.6,10.1,0.0507,0.4523,8.92,19.72,12.9,32.62,39.55,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNY,Slc35f1 Kncokout First EPD0085_2_F07,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090424,Mouse GP,Slc35f1,MBNY39.1c,MBNY39,M00250099,+/+,Female,24-Apr-09,29-Jul-09,13.7,,34.6,10.4,0.0526,0.4726,8.98,19.77,14.85,34.62,42.88,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNY,Slc35f1 Kncokout First EPD0085_2_F07,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090424,Mouse GP,Slc35f1,MBNY41.1e,MBNY41,M00250111,+/+,Female,24-Apr-09,29-Jul-09,13.7,,26.2,10.1,0.0487,0.426,8.75,18.63,7.32,25.95,28.19,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNY,Slc35f1 Kncokout First EPD0085_2_F07,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090424,Mouse GP,Slc35f1,MBNY41.1f,MBNY41,M00250112,+/+,Female,24-Apr-09,29-Jul-09,13.7,,30.2,10.2,0.0494,0.4328,8.75,20.04,9.73,29.77,32.68,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBCU,Prmt3 Knockout First EPD0070_5_A_D05,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090430,Mouse GP,Prmt3,MBCU33.2f,MBCU33,M00257518,+/+,Female,30-Apr-09,07-Aug-09,14.1,,33.4,10.2,0.0491,0.4625,9.42,18.3,14.32,32.62,43.9,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBCU,Prmt3 Knockout First EPD0070_5_A_D05,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090430,Mouse GP,Prmt3,MBCU33.2g,MBCU33,M00257519,+/+,Female,30-Apr-09,07-Aug-09,14.1,,35.3,10.2,0.0513,0.501,9.76,18.17,18.25,36.42,50.1,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBCU,Prmt3 Knockout First EPD0070_5_A_D05,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090430,Mouse GP,Prmt3,MBCU39.2g,MBCU39,M00257528,+/+,Female,29-Apr-09,07-Aug-09,14.3,,34.8,10.2,0.0455,0.437,9.61,18.65,15.99,34.64,46.17,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBCU,Prmt3 Knockout First EPD0070_5_A_D05,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090430,Mouse GP,Prmt3,MBCU39.2h,MBCU39,M00257529,+/+,Female,29-Apr-09,07-Aug-09,14.3,,32.4,10,0.046,0.4527,9.85,18.68,13.34,32.02,41.67,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MAAH,Brd8 Knockout First E10 - EPD00028_2,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090430,Mouse GP,Brd8,MAAH117.1b,MAAH117,M00258214,+/+,Female,01-May-09,07-Aug-09,14,,32.9,10,0.0473,0.4863,10.29,17.58,14.7,32.28,45.53,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MAAH,Brd8 Knockout First E10 - EPD00028_2,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090430,Mouse GP,Brd8,MAAH117.1e,MAAH117,M00258217,+/+,Female,01-May-09,07-Aug-09,14,,30.4,10.2,0.0475,0.4251,8.96,19.08,11.25,30.33,37.09,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MAAH,Brd8 Knockout First E10 - EPD00028_2,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090430,Mouse GP,Brd8,MAAH119.1d,MAAH119,M00258232,+/+,Female,29-Apr-09,07-Aug-09,14.3,,33.3,10,0.0481,0.4361,9.07,19.09,13.65,32.74,41.7,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MAAH,Brd8 Knockout First E10 - EPD00028_2,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090430,Mouse GP,Brd8,MAAH119.1e,MAAH119,M00258233,+/+,Female,29-Apr-09,07-Aug-09,14.3,,34,10.1,0.0456,0.39,8.55,18.52,14.92,33.44,44.61,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBKH,Eif2c1 Knockout First EPD0068_1_H05,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090506,Mouse GP,Eif2c1,MBKH32.4d,MBKH32,M00267039,+/+,Female,08-May-09,12-Aug-09,13.7,,31.9,10.2,0.0485,0.4586,9.45,18.34,14.09,32.43,43.44,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBKH,Eif2c1 Knockout First EPD0068_1_H05,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090506,Mouse GP,Eif2c1,MBKH32.4f,MBKH32,M00267041,+/+,Female,08-May-09,12-Aug-09,13.7,,31.6,10.4,0.052,0.4853,9.33,18.46,13.79,32.25,42.76,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBKH,Eif2c1 Knockout First EPD0068_1_H05,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090506,Mouse GP,Eif2c1,MBKH47.2e,MBKH47,M00267060,+/+,Female,07-May-09,12-Aug-09,13.9,,32,9.8,0.0483,0.4425,9.16,17.53,14.79,32.32,45.76,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MADG,Crlf3 Knockout First C11 - EPD0033_3,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090506,Mouse GP,Crlf3,MADG30.1e,MADG30,M00263300,+/+,Female,06-May-09,12-Aug-09,14,,28.6,10.1,0.0492,0.4323,8.79,18.7,10.23,28.93,35.37,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MADG,Crlf3 Knockout First C11 - EPD0033_3,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090506,Mouse GP,Crlf3,MADG30.1g,MADG30,M00263302,+/+,Female,06-May-09,12-Aug-09,14,,27.6,9.9,0.0466,0.3979,8.54,16.84,10.91,27.75,39.33,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MADG,Crlf3 Knockout First C11 - EPD0033_3,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090506,Mouse GP,Crlf3,MADG31.1f,MADG31,M00263320,+/+,Female,08-May-09,12-Aug-09,13.7,,28.2,10,0.0478,0.4262,8.91,16.9,11.23,28.13,39.93,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MADG,Crlf3 Knockout First C11 - EPD0033_3,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090506,Mouse GP,Crlf3,MADG31.1i,MADG31,M00263323,+/+,Female,08-May-09,12-Aug-09,13.7,,31.4,10.2,0.0483,0.4449,9.22,19.03,12.89,31.92,40.39,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBJC,Pld5 Knokcout First EPD0082_5_A09,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090512,Mouse GP,Pld5,MBJC18.2f,MBJC18,M00266896,+/+,Female,12-May-09,18-Aug-09,14,,29.9,10.3,0.0487,0.4451,9.14,17.9,12.1,30,40.34,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBJC,Pld5 Knokcout First EPD0082_5_A09,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090512,Mouse GP,Pld5,MBJC18.2k,MBJC18,M00266901,+/+,Female,12-May-09,18-Aug-09,14,,31.1,10.4,0.0513,0.4695,9.16,18.89,11.98,30.87,38.8,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBJC,Pld5 Knokcout First EPD0082_5_A09,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090512,Mouse GP,Pld5,MBJC20.2j,MBJC20,M00266913,+/+,Female,12-May-09,18-Aug-09,14,,29.1,10.1,0.0483,0.4356,9.02,17.3,11.63,28.63,40.19,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBJC,Pld5 Knokcout First EPD0082_5_A09,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090512,Mouse GP,Pld5,MBJC20.2k,MBJC20,M00266914,+/+,Female,12-May-09,18-Aug-09,14,,27,10.2,0.0519,0.4728,9.11,18.06,8.25,26.31,31.35,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBSD,Gap43 Knockout First EPD0116_3_E02,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090512,Mouse GP,Gap43,MBSD21.2c,MBSD21,M00265672,+/+,Female,11-May-09,18-Aug-09,14.1,,30,10,0.0477,0.3934,8.25,18.08,12.29,30.37,40.47,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBSD,Gap43 Knockout First EPD0116_3_E02,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090512,Mouse GP,Gap43,MBSD21.2e,MBSD21,M00265674,+/+,Female,11-May-09,18-Aug-09,14.1,,33.7,10.4,0.0486,0.445,9.16,19.76,14.32,34.08,42.03,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBDP,Trim45 Knockout First EPD0056_1_B09,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090518,Mouse GP,Trim45,MBDP39.1g,MBDP39,M00271558,+/+,Female,18-May-09,27-Aug-09,14.4,,36.2,10.3,0.0493,0.4913,9.96,18.78,17.19,35.97,47.8,C57BL/6J-Tyr<c-Brd>(12.5%);C57BL/6NTac/Den(75%);C57BL/6N(12.5%),B6JTyr;B6N
MBDP,Trim45 Knockout First EPD0056_1_B09,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090518,Mouse GP,Trim45,MBDP39.1h,MBDP39,M00271559,+/+,Female,18-May-09,27-Aug-09,14.4,,36.2,10.3,0.0493,0.4913,9.96,18.78,17.19,35.97,47.8,C57BL/6J-Tyr<c-Brd>(12.5%);C57BL/6NTac/Den(75%);C57BL/6N(12.5%),B6JTyr;B6N
MBDP,Trim45 Knockout First EPD0056_1_B09,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090518,Mouse GP,Trim45,MBDP39.1i,MBDP39,M00271560,+/+,Female,18-May-09,27-Aug-09,14.4,,30,10,0.0458,0.4079,8.91,16.86,13.21,30.07,43.94,C57BL/6J-Tyr<c-Brd>(12.5%);C57BL/6NTac/Den(75%);C57BL/6N(12.5%),B6JTyr;B6N
MBDP,Trim45 Knockout First EPD0056_1_B09,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090518,Mouse GP,Trim45,MBDP41.1h,MBDP41,M00273938,+/+,Female,18-May-09,27-Aug-09,14.4,,25.8,9.8,0.044,0.3697,8.4,16.63,8.87,25.5,34.78,C57BL/6J-Tyr<c-Brd>(12.5%);C57BL/6NTac/Den(75%);C57BL/6N(12.5%),B6JTyr;B6N
MBJC,Pld5 Knokcout First EPD0082_5_A09,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090526,Mouse GP,Pld5,MBJC19.2g,MBJC19,M00274413,+/+,Female,26-May-09,02-Sep-09,14.1,,30.5,10.2,0.0479,0.4057,8.47,17.64,13.38,31.02,43.12,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBJC,Pld5 Knokcout First EPD0082_5_A09,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090526,Mouse GP,Pld5,MBJC19.2h,MBJC19,M00274414,+/+,Female,26-May-09,02-Sep-09,14.1,,28.5,10.1,0.0471,0.4023,8.54,17.73,10.93,28.66,38.12,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBJC,Pld5 Knokcout First EPD0082_5_A09,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090526,Mouse GP,Pld5,MBJC19.2i,MBJC19,M00274415,+/+,Female,26-May-09,02-Sep-09,14.1,,29.9,9.9,0.0492,0.4337,8.81,16.68,12.75,29.43,43.34,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBJC,Pld5 Knokcout First EPD0082_5_A09,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090526,Mouse GP,Pld5,MBJC19.2j,MBJC19,M00274416,+/+,Female,26-May-09,02-Sep-09,14.1,,27.5,10,0.0455,0.3589,7.89,16.25,11.35,27.6,41.13,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBSR,Cx3cl1 Knockout First EPD0127_3_B11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090526,Mouse GP,Cx3cl1,MBSR24.1d,MBSR24,M00274812,+/+,Female,27-May-09,02-Sep-09,14,,33,10.4,0.0498,0.4628,9.29,19.98,13.18,33.16,39.74,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBSR,Cx3cl1 Knockout First EPD0127_3_B11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090526,Mouse GP,Cx3cl1,MBSR25.1e,MBSR25,M00274817,+/+,Female,27-May-09,02-Sep-09,14,,34.5,10.3,0.0489,0.4476,9.15,17.7,14.31,32.01,44.71,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBSR,Cx3cl1 Knockout First EPD0127_3_B11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090526,Mouse GP,Cx3cl1,MBSR25.1f,MBSR25,M00274818,+/+,Female,27-May-09,02-Sep-09,14,,33.5,10.4,0.0514,0.4866,9.46,20.15,13.18,33.33,39.55,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBSR,Cx3cl1 Knockout First EPD0127_3_B11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090526,Mouse GP,Cx3cl1,MBSR25.1g,MBSR25,M00274819,+/+,Female,27-May-09,02-Sep-09,14,,34.5,10.5,0.0516,0.4948,9.58,19.88,14.48,34.36,42.13,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBKW,Nsun2 Knockout First EPD0105_2_F10,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090602,Mouse GP,Nsun2,MBKW24.3b,MBKW24,M00275145,+/+,Female,31-May-09,08-Sep-09,14.3,,28.2,9.9,0.0452,0.404,8.94,16.9,10.41,27.31,38.12,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBKW,Nsun2 Knockout First EPD0105_2_F10,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090602,Mouse GP,Nsun2,MBKW27.3f,MBKW27,M00275182,+/+,Female,02-Jun-09,08-Sep-09,14,,29.4,9.9,0.0499,0.43,8.63,17.8,11.88,29.68,40.03,C57BL/6J-Tyr<c-Brd>(37.5%);C57BL/6NTac/Den(25%);C57BL/6N(37.5%),B6JTyr;B6N
MBKW,Nsun2 Knockout First EPD0105_2_F10,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090602,Mouse GP,Nsun2,MBKW28.3e,MBKW28,M00275188,+/+,Female,02-Jun-09,08-Sep-09,14,,29.1,9.9,0.0468,0.4232,9.05,16.4,12.31,28.71,42.89,C57BL/6J-Tyr<c-Brd>(37.5%);C57BL/6NTac/Den(25%);C57BL/6N(37.5%),B6JTyr;B6N
MBKW,Nsun2 Knockout First EPD0105_2_F10,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090602,Mouse GP,Nsun2,MBKW28.3g,MBKW28,M00275190,+/+,Female,02-Jun-09,08-Sep-09,14,,33.3,10.1,0.0516,0.4425,8.57,19.28,14.3,33.58,42.59,C57BL/6J-Tyr<c-Brd>(37.5%);C57BL/6NTac/Den(25%);C57BL/6N(37.5%),B6JTyr;B6N
MBNJ,5031439G07Rik Knockout EPD0101_3_H02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090602,Mouse GP,5031439G07Rik,MBNJ35.1e,MBNJ35,M00280727,+/+,Female,02-Jun-09,08-Sep-09,14,,34.3,10.3,0.0519,0.4774,9.2,19.89,14.25,34.14,41.75,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNJ,5031439G07Rik Knockout EPD0101_3_H02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090602,Mouse GP,5031439G07Rik,MBNJ35.1g,MBNJ35,M00280729,+/+,Female,02-Jun-09,08-Sep-09,14,,36.9,10.4,0.0526,0.4968,9.44,20.34,16.41,36.75,44.65,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNJ,5031439G07Rik Knockout EPD0101_3_H02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090602,Mouse GP,5031439G07Rik,MBNJ37.1e,MBNJ37,M00275438,+/+,Female,01-Jun-09,08-Sep-09,14.1,,33.2,10.3,0.0518,0.4773,9.22,18.91,14.09,33,42.71,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNJ,5031439G07Rik Knockout EPD0101_3_H02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090602,Mouse GP,5031439G07Rik,MBNJ39.1b,MBNJ39,M00275452,+/+,Female,31-May-09,08-Sep-09,14.3,,27.3,10.1,0.0485,0.4194,8.65,17.49,9.6,27.09,35.42,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBEJ,Rpn2 Knockout First EPD0025_4_H04,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090609,Mouse GP,Rpn2,MBEJ14.2h,MBEJ14,M00286604,+/+,Female,11-Jun-09,16-Sep-09,13.9,,28.8,9.8,0.0468,0.4068,8.7,16.04,13.02,29.06,44.81,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBEJ,Rpn2 Knockout First EPD0025_4_H04,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090609,Mouse GP,Rpn2,MBEJ19.1c,MBEJ19,M00286585,+/+,Female,11-Jun-09,16-Sep-09,13.9,,30,9.8,0.0472,0.4185,8.86,17.15,13.67,30.82,44.34,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBEJ,Rpn2 Knockout First EPD0025_4_H04,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090609,Mouse GP,Rpn2,MBEJ19.1d,MBEJ19,M00286586,+/+,Female,11-Jun-09,16-Sep-09,13.9,,31.1,9.8,0.0475,0.4776,10.06,15.61,15.53,31.14,49.88,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBEJ,Rpn2 Knockout First EPD0025_4_H04,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090609,Mouse GP,Rpn2,MBEJ19.1f,MBEJ19,M00286588,+/+,Female,11-Jun-09,16-Sep-09,13.9,,29.2,9.8,0.046,0.4402,9.57,15.6,14.01,29.61,47.33,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBGC,Ccdc137 Knockout First EPD0041_1_F06,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090609,Mouse GP,Ccdc137,MBGC17.1c,MBGC17,M00287012,+/+,Female,11-Jun-09,16-Sep-09,13.9,,30.6,10.1,0.0489,0.4515,9.23,18.07,12.28,30.35,40.46,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBGC,Ccdc137 Knockout First EPD0041_1_F06,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090609,Mouse GP,Ccdc137,MBGC17.1e,MBGC17,M00287014,+/+,Female,11-Jun-09,16-Sep-09,13.9,,33.4,10.2,0.0488,0.4316,8.85,18.63,14.69,33.32,44.08,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBGC,Ccdc137 Knockout First EPD0041_1_F06,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090609,Mouse GP,Ccdc137,MBGC17.1g,MBGC17,M00287016,+/+,Female,11-Jun-09,16-Sep-09,13.9,,29.9,10.1,0.0484,0.4285,8.85,18.51,11.54,30.05,38.39,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBGC,Ccdc137 Knockout First EPD0041_1_F06,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090609,Mouse GP,Ccdc137,MBGC20.1e,MBGC20,M00287021,+/+,Female,11-Jun-09,16-Sep-09,13.9,,28.7,9.9,0.0477,0.4078,8.55,17.4,11.69,29.09,40.17,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBSD,Gap43 Knockout First EPD0116_3_E02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090616,Mouse GP,Gap43,MBSD23.2a,MBSD23,M00289236,+/+,Female,16-Jun-09,22-Sep-09,14,,33.8,10,0.0519,0.5025,9.68,18.88,15.52,34.4,45.12,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBSD,Gap43 Knockout First EPD0116_3_E02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090616,Mouse GP,Gap43,MBSD23.2b,MBSD23,M00289237,+/+,Female,16-Jun-09,22-Sep-09,14,,33.3,10.1,0.0476,0.4448,9.34,18.32,15.78,34.1,46.28,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBSD,Gap43 Knockout First EPD0116_3_E02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090616,Mouse GP,Gap43,MBSD23.2e,MBSD23,M00289240,+/+,Female,16-Jun-09,22-Sep-09,14,,30.5,10,0.0477,0.4096,8.59,18.45,12.8,31.25,40.97,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBSD,Gap43 Knockout First EPD0116_3_E02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090616,Mouse GP,Gap43,MBSD23.2f,MBSD23,M00289241,+/+,Female,16-Jun-09,22-Sep-09,14,,31.9,10,0.0492,0.4977,10.11,17.8,14.55,32.35,44.99,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MAAJ,Arid4a Knockout First E08,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090616,Mouse GP,Arid4a,MAAJ29.3d,MAAJ29,M00291267,+/+,Female,20-Jun-09,22-Sep-09,13.4,,35.1,10.1,0.0477,0.4811,10.08,18.02,17.14,35.16,48.76,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
